NM_CANDIDATO,SG_PARTIDO,DS_CARGO,DT_DESPESA,SG_UF,ST_TURNO,DT_PRESTACAO_CONTAS,NR_CNPJ_PRESTADOR_CONTA,DS_TIPO_FORNECEDOR,NM_FORNECEDOR,NM_FORNECEDOR_RFB,DS_ORIGEM_DESPESA,DS_DESPESA,VR_DESPESA_CONTRATADA,SQ_DESPESA,SQ_CANDIDATO
LUIS RICARDO SALDANHA NICOLAU,SOLIDARIEDADE,Governador,14/09/2022,AM,1,25/11/2022,47533841000128,Pessoa Jurídica,HI NEO COMUNICACAO E MARKETING LTDA,HI NEO COMUNICACAO E MARKETING LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDOS,70000,51032466,40001639064
CLÉCIO LUÍS VILHENA VIEIRA,SOLIDARIEDADE,Governador,14/09/2022,AP,1,01/11/2022,47508599000132,Pessoa Jurídica,FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDOS NAS REDES SOCIAIS.,1000,49637357,30001619676
ANTONIO CARLOS PEIXOTO DE MAGALHÃES NETO,UNIÃO,Governador,14/09/2022,BA,2,02/05/2023,47464493000184,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK OUTUBRO,"5567,13",51732427,50001609248
PAULO OCTÁVIO ALVES PEREIRA,PSD,Governador,14/09/2022,DF,1,14/12/2022,47578655000105,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDOS,11000,51330197,70001723172
VINICIUS CASSIO CORREA DE SOUSA,PSTU,Governador,14/09/2022,ES,1,01/02/2023,47463967000173,Pessoa Jurídica,DLOCAL A SERVIÇO DE FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,900,51512155,80001609415
WEVERTON ROCHA MARQUES DE SOUSA,PDT,Governador,14/09/2022,MA,1,01/11/2022,47358424000196,Pessoa Jurídica,ADYEN BR LTDA,ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.,Despesa com Impulsionamento de Conteúdos,BOLETO DE IMPULSIONAMENTO DE FACEBOOK,28000,48980104,100001599612
WEVERTON ROCHA MARQUES DE SOUSA,PDT,Governador,14/09/2022,MA,1,01/11/2022,47358424000196,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO GOOGLE,21000,48980009,100001599612
RENAN BARBOSA CONTAR,PRTB,Governador,14/09/2022,MS,2,02/12/2022,47573155000180,Pessoa Jurídica,DLOCAL A SERVIÇO DE FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,1000,51176976,120001714229
MOISÉS FRANZ,PSOL,Governador,14/09/2022,MT,1,01/11/2022,47475145000102,Pessoa Jurídica,DLOCAL A SERVIÇO DE FACEBOOK  LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,SERVIÇOS DE FACEBOOK,5000,49299924,110001611936
JOÃO AZEVEDO LINS FILHO,PSB,Governador,14/09/2022,PB,2,02/12/2022,47486128000170,Pessoa Jurídica,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDO,1000,51175308,150001613757
ANDERSON FERREIRA RODRIGUES,PL,Governador,14/09/2022,PE,1,24/02/2023,47405831000107,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA.,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,200000,51574223,170001602587
RICARDO CRACHINESKI GOMYDE,PDT,Governador,14/09/2022,PR,1,01/11/2022,47518336000104,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,500,49773739,160001621842
ANTONIO OLIVERIO GARCIA DE ALMEIDA,PP,Governador,14/09/2022,RR,1,01/11/2022,47423086000129,Pessoa Jurídica,ADYEN BR LTDA,ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,10000,48923957,230001604255
VICENTE JOAQUIM BOGO,PSB,Governador,14/09/2022,RS,1,01/11/2022,47423101000139,Pessoa Jurídica,DLOCAL A SERVIÇO DE FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,FACEBOOK,25000,49426172,210001604536
VICENTE JOAQUIM BOGO,PSB,Governador,14/09/2022,RS,1,01/11/2022,47423101000139,Pessoa Jurídica,GOOGLE INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Criação e inclusão de páginas na internet,GOOGLE,5000,49426173,210001604536
GEAN MARQUES LOUREIRO,UNIÃO,Governador,14/09/2022,SC,1,26/10/2022,47471223000109,Pessoa Jurídica,FACEBOOK SERVIÇOS ON LINE DO BRASIL,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO INTERNET,7800,47579118,240001611133
NAIR QUEIROZ BLAIR,AGIR,Governador,15/09/2022,AM,1,24/01/2023,47573237000125,Pessoa Jurídica,DAVID ALCIMAR BRAGA DE SOUZA 98756516215,DAVID ALCIMAR BRAGA DE SOUZA 98756516215,Despesa com Impulsionamento de Conteúdos,SERVIÇOS DE MARKETING DIGITAL,50000,51468614,40001718559
LUIS RICARDO SALDANHA NICOLAU,SOLIDARIEDADE,Governador,15/09/2022,AM,1,25/11/2022,47533841000128,Pessoa Jurídica,DLOCAL A SERVICO D FACEBOOK SE,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDOS NA INTERNET,50000,51032728,40001639064
LUIS RICARDO SALDANHA NICOLAU,SOLIDARIEDADE,Governador,15/09/2022,AM,1,25/11/2022,47533841000128,Pessoa Jurídica,DLOCAL A SERVICO D FACEBOOK SE,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMETNO DE CONTEUDO NA INTERNET,50000,51032832,40001639064
LUIS RICARDO SALDANHA NICOLAU,SOLIDARIEDADE,Governador,15/09/2022,AM,1,25/11/2022,47533841000128,Pessoa Jurídica,V4 PADILHA E ASSOCIADOS LTDA,V4 PADILHA E ASSOCIADOS LTDA,Despesa com Impulsionamento de Conteúdos,PROPAGANDA E PUBLICIDADE ELEITORAL,28000,51032099,40001639064
AMAZONINO ARMANDO MENDES,CIDADANIA,Governador,15/09/2022,AM,1,27/10/2022,47546018000157,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO GOOGLE,3000,47769351,40001643027
LUIS RICARDO SALDANHA NICOLAU,SOLIDARIEDADE,Governador,15/09/2022,AM,1,25/11/2022,47533841000128,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO NA INTERNET,50000,51032218,40001639064
AMAZONINO ARMANDO MENDES,CIDADANIA,Governador,15/09/2022,AM,1,27/10/2022,47546018000157,Pessoa Jurídica,DLOCAL A SERVIÇO DE FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,47000,47769569,40001643027
LUIZ INÁCIO LULA DA SILVA,PT,Presidente,15/09/2022,BR,2,26/11/2022,47453689000173,Pessoa Jurídica,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DIGITAL FACEBOOK,70000,51059227,280001607829
ELMANO DE FREITAS DA COSTA,PT,Governador,15/09/2022,CE,1,17/11/2022,47529098000132,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK ELMANO DE FREITAS,"75083,2",50676508,60001633585
ROBERTO CLÁUDIO RODRIGUES BEZERRA,PDT,Governador,15/09/2022,CE,1,06/03/2023,47486614000199,Pessoa Jurídica,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S A,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO FACEBOOK,75000,51601896,60001612926
ROBERTO CLÁUDIO RODRIGUES BEZERRA,PDT,Governador,15/09/2022,CE,1,06/03/2023,47486614000199,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO GOOGLE,96000,51602293,60001612926
LEILA GOMES DE BARROS RÊGO,PDT,Governador,15/09/2022,DF,1,28/10/2022,47497181000177,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,CONTA DE ANÚNCIOS,7600,48080275,70001615674
LEILA GOMES DE BARROS RÊGO,PDT,Governador,15/09/2022,DF,1,28/10/2022,47497181000177,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,CONTA DE ANÚNCIOS,7700,48080276,70001615674
PAULO OCTÁVIO ALVES PEREIRA,PSD,Governador,15/09/2022,DF,1,14/12/2022,47578655000105,Pessoa Jurídica,ADYEN BR LTDA ( PRESTADORA DO FACEBOOK CNPJ 12347016/000117),ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDO,15660,51330026,70001723172
IBANEIS ROCHA BARROS JÚNIOR,MDB,Governador,15/09/2022,DF,1,22/11/2022,47552720000123,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,SERVIÇO IMPULSIONAMENTO REDE SOCIAL,25000,50970120,70001651044
LEILA GOMES DE BARROS RÊGO,PDT,Governador,15/09/2022,DF,1,28/10/2022,47497181000177,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,CONTA DE ANÚNCIOS,6900,48080824,70001615674
LEILA GOMES DE BARROS RÊGO,PDT,Governador,15/09/2022,DF,1,28/10/2022,47497181000177,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA.,GOOGLE BRASIL INTERNET LTDA.,Criação e inclusão de páginas na internet,GOOGLE INTERNET,70000,48080511,70001615674
LEILA GOMES DE BARROS RÊGO,PDT,Governador,15/09/2022,DF,1,28/10/2022,47497181000177,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,CONTA DE ANÚNCIOS,7800,48080277,70001615674
AUDIFAX CHARLES PIMENTEL BARCELOS,REDE,Governador,15/09/2022,ES,1,01/12/2022,47574559000199,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,7800,51153167,80001713735
AUDIFAX CHARLES PIMENTEL BARCELOS,REDE,Governador,15/09/2022,ES,1,01/12/2022,47574559000199,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,7500,51152892,80001713735
AUDIFAX CHARLES PIMENTEL BARCELOS,REDE,Governador,15/09/2022,ES,1,01/12/2022,47574559000199,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,7500,51152721,80001713735
AUDIFAX CHARLES PIMENTEL BARCELOS,REDE,Governador,15/09/2022,ES,1,01/12/2022,47574559000199,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE FACEBOOK,7500,51153334,80001713735
AUDIFAX CHARLES PIMENTEL BARCELOS,REDE,Governador,15/09/2022,ES,1,01/12/2022,47574559000199,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,7500,51152720,80001713735
AUDIFAX CHARLES PIMENTEL BARCELOS,REDE,Governador,15/09/2022,ES,1,01/12/2022,47574559000199,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,7800,51153059,80001713735
AUDIFAX CHARLES PIMENTEL BARCELOS,REDE,Governador,15/09/2022,ES,1,01/12/2022,47574559000199,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,7800,51153254,80001713735
AUDIFAX CHARLES PIMENTEL BARCELOS,REDE,Governador,15/09/2022,ES,1,01/12/2022,47574559000199,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,3500,51152805,80001713735
AUDIFAX CHARLES PIMENTEL BARCELOS,REDE,Governador,15/09/2022,ES,1,01/12/2022,47574559000199,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,7800,51152804,80001713735
AUDIFAX CHARLES PIMENTEL BARCELOS,REDE,Governador,15/09/2022,ES,1,01/12/2022,47574559000199,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,7500,51153060,80001713735
AUDIFAX CHARLES PIMENTEL BARCELOS,REDE,Governador,15/09/2022,ES,1,01/12/2022,47574559000199,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE FACEBOOK,7800,51153168,80001713735
MARCIA APARECIDA KUHN  PINHEIRO,PV,Governador,15/09/2022,MT,1,16/03/2023,47573443000135,Pessoa Jurídica,GOOGLE INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO GOOGLE,50000,51630536,110001719846
MARCIA APARECIDA KUHN  PINHEIRO,PV,Governador,15/09/2022,MT,1,16/03/2023,47573443000135,Pessoa Jurídica,DLOCAL A SERVIÇO DE FACEBOOK SERVIÇOS ONLINE DO BR,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,50000,51630537,110001719846
MARCIA APARECIDA KUHN  PINHEIRO,PV,Governador,15/09/2022,MT,1,16/03/2023,47573443000135,Pessoa Jurídica,DLOCAL A SERVIÇO DE FACEBOOK SERVIÇOS ONLINE DO BR,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,5000,51630424,110001719846
NILVAN FERREIRA DO NASCIMENTO,PL,Governador,15/09/2022,PB,1,01/11/2022,47574845000154,Pessoa Jurídica,ADYEN BR LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO NAS REDES SOCIAIS,8000,49996970,150001718119
PEDRO OLIVEIRA CUNHA LIMA,PSDB,Governador,15/09/2022,PB,2,18/11/2022,47517683000112,Pessoa Jurídica,DLOCAL A SERVIÇO DE FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDOS,7800,50752263,150001621388
PEDRO OLIVEIRA CUNHA LIMA,PSDB,Governador,15/09/2022,PB,2,18/11/2022,47517683000112,Pessoa Jurídica,DLOCAL A SERVIÇO DE FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDOS,6200,50752137,150001621388
MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR,SOLIDARIEDADE,Governador,15/09/2022,PE,2,23/11/2022,47485979000107,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDO,7000,50973263,170001610442
MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR,SOLIDARIEDADE,Governador,15/09/2022,PE,2,23/11/2022,47485979000107,Pessoa Jurídica,GOOGLE INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDO,"112021,66",50973754,170001610442
MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR,SOLIDARIEDADE,Governador,15/09/2022,PE,2,23/11/2022,47485979000107,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,7000,50973312,170001610442
MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR,SOLIDARIEDADE,Governador,15/09/2022,PE,2,23/11/2022,47485979000107,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDO,7000,50973533,170001610442
MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR,SOLIDARIEDADE,Governador,15/09/2022,PE,2,23/11/2022,47485979000107,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,7000,50973041,170001610442
MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR,SOLIDARIEDADE,Governador,15/09/2022,PE,2,23/11/2022,47485979000107,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,7000,50974660,170001610442
MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR,SOLIDARIEDADE,Governador,15/09/2022,PE,2,23/11/2022,47485979000107,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDO,7000,50973039,170001610442
MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR,SOLIDARIEDADE,Governador,15/09/2022,PE,2,23/11/2022,47485979000107,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,7000,50973044,170001610442
MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR,SOLIDARIEDADE,Governador,15/09/2022,PE,2,23/11/2022,47485979000107,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,7000,50973045,170001610442
MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR,SOLIDARIEDADE,Governador,15/09/2022,PE,2,23/11/2022,47485979000107,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDO,7000,50973485,170001610442
MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR,SOLIDARIEDADE,Governador,15/09/2022,PE,2,23/11/2022,47485979000107,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDO,7000,50973040,170001610442
MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR,SOLIDARIEDADE,Governador,15/09/2022,PE,2,23/11/2022,47485979000107,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,7000,50973042,170001610442
MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR,SOLIDARIEDADE,Governador,15/09/2022,PE,2,23/11/2022,47485979000107,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,7000,50974659,170001610442
MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR,SOLIDARIEDADE,Governador,15/09/2022,PE,2,23/11/2022,47485979000107,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,7000,50973043,170001610442
MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR,SOLIDARIEDADE,Governador,15/09/2022,PE,2,23/11/2022,47485979000107,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,7000,50973987,170001610442
MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR,SOLIDARIEDADE,Governador,15/09/2022,PE,2,23/11/2022,47485979000107,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDO,7000,50974392,170001610442
MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR,SOLIDARIEDADE,Governador,15/09/2022,PE,2,23/11/2022,47485979000107,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,7000,50973988,170001610442
RAQUEL TEIXEIRA LYRA LUCENA,PSDB,Governador,15/09/2022,PE,2,08/12/2022,47485852000180,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO VIA FACEBOOK,7000,51273452,170001604087
SILVIO MENDES DE OLIVEIRA FILHO,UNIÃO,Governador,15/09/2022,PI,1,26/01/2023,47368979000119,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDO DAS REDES SOCIAIS,40000,51483715,180001600497
SILVIO MENDES DE OLIVEIRA FILHO,UNIÃO,Governador,15/09/2022,PI,1,26/01/2023,47368979000119,Pessoa Jurídica,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDO DAS REDES SOCIAIS,30000,51483482,180001600497
RICARDO CRACHINESKI GOMYDE,PDT,Governador,15/09/2022,PR,1,01/11/2022,47518336000104,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO GOOGLE,10000,49773428,160001621842
CLORISA LINHARES DE VASCONCELOS VALE,PMB,Governador,15/09/2022,RN,1,16/03/2023,47486867000162,Pessoa Jurídica,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO,2000,51630203,200001613165
FÁBIO BERCKMANS VERAS DANTAS,SOLIDARIEDADE,Governador,15/09/2022,RN,1,01/11/2022,47486730000108,Pessoa Jurídica,DLOCAL BRASIL PAGAMENTOS LTDA,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,SERVIÇO DE IMPULSIONAMENTO DE CONTEÚDOS - FACEBOOK,4000,49150592,200001613178
